rank,date,prediction_date,code,name,price,change_pct,score,context_source,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,volume_5_vs_20,close_above_ma20,ma5_gt_ma10,ma10_gt_ma20,near_high20_pct,above_low20_pct,up_days_5,volatility_10d,amplitude_1d,market_first_count,market_2plus_count,market_zt_count,prev_market_first_count,prev_market_2plus_count,prev_market_1to2_rate,open_gap_pct,open_gap_band_high,open_gap_band_mid,open_gap_band_low,open_to_close_pct,lower_wick_ratio,intraday_pullback_pct,open_position_in_day,amplitude_vs_20d,volume_vs_20d,near_limit_open,close_near_high
37,2026-09-21,2026-09-22,001373,翔腾新材,32.44,10.00339097999321,0.11352422059347794,same_date_previous_context,10.00339097999321,15.898535191139684,15.035460992907801,11.324639670555925,15.444839857651239,1.4411744278165755,1,1,0,0.0,19.61651917404128,4,4.3371853955835515,8.662145499383474,73,21,94,73.0,21.0,0.20967741935483872,0.47473719905053446,0,0,1,9.483631454606822,0.0,0.0,0.0,2.2751047774693527,1.8688108694063312,0,1
38,2026-09-21,2026-09-22,600325,华发股份,2.73,10.080645161290324,0.11200035815162764,same_date_previous_context,10.080645161290324,15.189873417721511,12.809917355371914,6.22568093385214,21.333333333333336,0.9408740223035468,1,0,1,0.0,16.170212765957448,2,4.268617474566217,11.355311355311358,73,21,94,73.0,21.0,0.20967741935483872,-0.8064516129032251,0,0,1,10.97560975609757,0.1290322580645162,1.6528925619834656,0.1290322580645162,2.465958203005159,1.9229975805555426,0,1
39,2026-09-21,2026-09-22,002860,星帅尔,18.39,9.98803827751198,0.11147305555111292,same_date_previous_context,9.98803827751198,12.614819350887952,15.0093808630394,3.4308211473565775,17.432950191570875,0.9878390779529461,1,1,0,0.0,23.257372654155507,3,4.421706864220153,5.655247417074492,73,21,94,73.0,21.0,0.20967741935483872,3.7679425837320757,0,0,1,5.994236311239187,0.0,0.0,0.0,1.1631768675794583,1.7854805505636224,0,1
40,2026-09-21,2026-09-22,603258,电魂网络,14.19,9.999999999999986,0.11062811876511529,same_date_previous_context,9.999999999999986,8.56924254016831,6.53153153153152,2.0129403306973437,12.977707006369421,0.9641964287409152,1,0,1,-0.42105263157895534,11.29411764705881,3,3.241719520789288,8.456659619450313,73,21,94,73.0,21.0,0.20967741935483872,1.1627906976744207,0,0,1,8.735632183908027,0.05000000000000045,0.4618937644341736,0.05000000000000045,2.6031788861975356,1.6049696998622685,0,1
41,2026-09-21,2026-09-22,002795,永和智控,8.04,9.986320109439117,0.11018326158009552,same_date_previous_context,9.986320109439117,3.7419354838709618,6.6312997347480085,11.977715877437323,13.55932203389829,1.5084168774441709,1,1,1,0.0,12.921348314606718,3,3.271995424896411,10.323383084577104,73,21,94,73.0,21.0,0.20967741935483872,-0.5471956224350261,0,0,1,10.591471801925723,0.07228915662650562,0.832177531206657,0.07228915662650562,2.1691232777071043,2.5957451094890494,0,1
42,2026-09-21,2026-09-22,600714,金瑞矿业,19.25,10.000000000000009,0.10731407724855241,same_date_previous_context,10.000000000000009,9.874429223744286,8.63431151241536,-16.340721425467198,22.68961121733588,0.4682792426696539,1,0,0,-16.340721425467198,12.244897959183687,3,8.706809652382445,8.623376623376625,73,21,94,73.0,21.0,0.20967741935483872,0.6285714285714228,0,0,1,9.312890403180019,0.01204819277108408,0.11370096645821892,0.01204819277108408,1.1380696514689825,0.6267831017596929,0,1
43,2026-09-21,2026-09-22,600785,新华百货,11.35,9.980620155038755,0.10500586553860758,same_date_previous_context,9.980620155038755,11.602753195673543,9.661835748792269,-9.489633173843693,5.975723622782425,0.4186090240232061,0,0,0,-10.347551342812011,13.955823293172687,3,6.8597197473177385,8.63436123348018,73,21,94,73.0,21.0,0.20967741935483872,1.6472868217054293,0,0,1,8.198284080076256,0.1224489795918377,1.1571841851494735,0.1224489795918377,1.0241081356332835,0.5308294301529651,0,1
44,2026-09-21,2026-09-22,603580,艾艾精工,71.53,9.995386744579427,0.10498204924136273,same_date_previous_context,9.995386744579427,12.362551052466241,15.18518518518519,6.348498364555444,-1.7445054945054883,0.8478779350186159,1,0,0,-16.660841197716415,15.18518518518519,3,5.4758441604727395,7.80092268978051,73,21,94,73.0,21.0,0.20967741935483872,1.4147316623096984,0,0,1,8.460955269143277,0.0,0.0,0.0,0.9971451156342441,0.7749569978549121,0,1
45,2026-09-21,2026-09-22,002349,精华制药,8.71,9.974747474747492,0.10473480679487733,same_date_previous_context,9.974747474747492,8.739076154806513,0.9269988412514474,13.856209150326793,27.900146842878137,1.0795039530899009,1,0,1,-5.939524838012944,24.428571428571445,2,4.602586341796373,8.49598163031,73,21,94,73.0,21.0,0.20967741935483872,0.7575757575757569,0,0,1,9.147869674185461,0.013513513513514406,0.12547051442912682,0.013513513513514406,1.3583811384963962,1.1256925412008083,0,1
46,2026-09-21,2026-09-22,603395,中盐红四方,28.14,10.007818608287744,0.10382569508703109,same_date_previous_context,10.007818608287744,14.483319772172498,11.533888228299638,-5.4753107154853815,8.439306358381504,0.5852616072816923,1,0,0,-9.225806451612906,14.576547231270375,4,8.151046294741267,9.879175550817346,73,21,94,73.0,21.0,0.20967741935483872,0.0,0,0,1,10.007818608287744,0.07913669064748158,0.8675078864353258,0.07913669064748158,1.381101767479598,0.9601069550722185,0,1
47,2026-09-21,2026-09-22,002622,皓宸医疗,2.72,10.121457489878537,0.10360135771934445,same_date_previous_context,10.121457489878537,9.677419354838722,5.0193050193050315,2.6415094339622858,10.121457489878537,1.1031096610325941,1,0,0,0.0,11.475409836065587,3,3.422081258300029,8.823529411764714,73,21,94,73.0,21.0,0.20967741935483872,0.4048582995951344,0,0,1,9.677419354838722,0.0,0.0,0.0,2.3908709612936163,1.9018888184669216,0,1
48,2026-09-21,2026-09-22,605196,华通线缆,34.62,10.0095328884652,0.10269926944056101,same_date_previous_context,10.0095328884652,12.14771622934887,7.71624144368388,0.31874818893073975,1.3762811127379093,1.2964310437142261,1,0,0,-4.680616740088118,12.14771622934887,3,6.208184187122932,9.012131715771224,73,21,94,73.0,21.0,0.20967741935483872,1.0803940260565525,0,0,1,8.833700094309972,0.09935897435897403,0.9841269841269762,0.09935897435897403,1.9015929210148432,1.5075611962045707,0,1
49,2026-09-21,2026-09-22,000756,新华制药,14.67,9.970014992503739,0.10205580413752809,same_date_previous_context,9.970014992503739,15.23959151610368,12.84615384615384,11.474164133738608,11.389521640091127,1.2803686924319737,1,1,0,0.0,15.23959151610368,3,3.8127407113806266,4.567143830947511,73,21,94,73.0,21.0,0.20967741935483872,6.221889055472274,0,1,0,3.5285815102328755,0.253731343283582,1.2142857142857233,0.253731343283582,1.8182627831390896,2.6937601078387488,0,1
50,2026-09-21,2026-09-22,603289,泰瑞机器,10.51,10.052356020942387,0.10159760074389468,same_date_previous_context,10.052356020942387,13.744588744588748,9.822361546499469,10.283315844700947,20.251716247139573,1.249574985685784,1,1,1,0.0,18.623024830699777,3,3.298201947599359,9.134157944814454,73,21,94,73.0,21.0,0.20967741935483872,0.0,0,0,1,10.052356020942387,0.0,0.0,0.0,2.519697901834192,3.315230476418145,0,1
51,2026-09-21,2026-09-22,603958,哈森股份,18.37,10.000000000000009,0.09951153804098263,same_date_previous_context,10.000000000000009,13.395061728395063,13.957816377171216,-9.551944854751348,-18.752764263600174,0.47707067041899204,0,0,0,-22.976939203354295,17.530390275111962,4,5.73356765947459,9.090909090909099,73,21,94,73.0,21.0,0.20967741935483872,0.11976047904191933,0,0,1,9.868421052631593,0.011976047904191349,0.11976047904191933,0.011976047904191349,1.33306884369238,0.9347755054648765,0,1
52,2026-09-21,2026-09-22,600503,华丽家族,2.43,9.954751131221728,0.09624912650656824,same_date_previous_context,9.954751131221728,14.084507042253524,13.023255813953494,9.459459459459453,14.622641509433954,1.1502478180287035,1,1,0,0.0,16.267942583732076,4,3.7886911231222764,10.288065843621398,73,21,94,73.0,21.0,0.20967741935483872,0.0,0,0,1,9.954751131221728,0.11999999999999922,1.3761467889908063,0.11999999999999922,2.98601999510006,2.620710992667331,0,1
53,2026-09-21,2026-09-22,600613,神奇制药,9.25,9.98810939357908,0.09531046520357281,same_date_previous_context,9.98810939357908,12.804878048780498,8.440797186400939,-1.7003188097768351,-6.565656565656564,0.7463226467782724,0,0,0,-25.403225806451612,14.197530864197528,2,5.787167487099365,9.08108108108108,73,21,94,73.0,21.0,0.20967741935483872,0.5945303210463715,0,0,1,9.338061465721026,0.05952380952381038,0.5945303210463715,0.05952380952381038,1.2080753133318962,0.8146751035519023,0,1
54,2026-09-21,2026-09-22,002900,哈三联,13.04,10.042194092827007,0.09403604137953116,same_date_previous_context,10.042194092827007,12.99826689774697,10.696095076400681,5.930138099106408,-7.844522968197887,0.7157137861703908,1,0,0,-7.452093683463456,13.787085514834185,4,3.445599169621745,8.89570552147238,73,21,94,73.0,21.0,0.20967741935483872,0.25316455696202667,0,0,1,9.764309764309754,0.0,0.0,0.0,2.092760636857491,1.533718021406116,0,1
55,2026-09-21,2026-09-22,000829,天音控股,9.77,10.022522522522515,0.09299172049279736,same_date_previous_context,10.022522522522515,10.896708286038592,8.676307007786432,7.95580110497236,18.280871670702183,0.9902346713813309,1,0,1,0.0,14.26900584795321,3,2.8884187481055195,9.109518935516876,73,21,94,73.0,21.0,0.20967741935483872,0.0,0,0,1,10.022522522522515,0.0,0.0,0.0,3.0029477670494735,2.8304449586232767,0,1
56,2026-09-21,2026-09-22,000566,海南海药,5.07,9.97830802603037,0.09109943338820196,same_date_previous_context,9.97830802603037,11.428571428571432,7.87234042553191,3.0487804878048808,12.168141592920367,0.804199165878451,1,0,0,-0.19685039370078705,11.674008810572701,4,3.4961908431590514,8.086785009861936,73,21,94,73.0,21.0,0.20967741935483872,1.0845986984815648,0,0,1,8.798283261802586,0.0,0.0,0.0,2.296546582947604,1.7288048711260346,0,1
57,2026-09-21,2026-09-22,000995,皇台酒业,11.92,9.963099630996307,0.09083808368549665,same_date_previous_context,9.963099630996307,11.090400745573149,9.257561869844189,3.114186851211076,9.35779816513762,0.8494269332888893,1,0,0,0.0,12.030075187969924,4,3.7805331001259193,9.56375838926175,73,21,94,73.0,21.0,0.20967741935483872,0.0,0,0,1,9.963099630996307,0.052631578947368834,0.5565862708719838,0.052631578947368834,2.9036507977847847,1.691684363805954,0,1
58,2026-09-21,2026-09-22,600992,贵绳股份,10.57,9.989594172736748,0.08843488373202364,same_date_previous_context,9.989594172736748,10.912906610703054,7.527975584944047,5.383848454636109,10.796645702306096,1.2778339829287393,1,0,0,0.0,11.263157894736842,4,3.3430023200217915,8.893093661305578,73,21,94,73.0,21.0,0.20967741935483872,1.5608740894901274,0,0,1,8.29918032786885,0.13829787234042454,1.349948078920038,0.13829787234042454,3.4053123804443746,3.312970988218486,0,1
